detail_id,invoice_id,batch_id,quantity,unit_price
12815,4332,921,8,120.92530328003909
12816,4333,1807,10,123.61959692099927
12817,4333,434,6,105.44451918702232
12818,4334,1798,7,104.29934325853652
12819,4334,710,9,159.35841986790228
12820,4335,968,1,138.9409606987603
12821,4335,48,1,124.58511985304868
12822,4335,509,1,9.883864673521538
12823,4335,1005,9,177.71997726843568
12824,4335,1152,4,51.217864740455866
12825,4336,961,7,99.25175051618292
12826,4337,1227,9,28.987389109742683
12827,4337,407,1,138.43964897480186
12828,4338,1271,9,105.92122607740188
12829,4338,1365,3,61.24906389353382
12830,4338,904,1,76.56642049194252
12831,4339,1338,7,55.04942005691812
12832,4340,1013,10,117.91865239537815
12833,4341,1769,8,137.35364565970949
12834,4341,1983,3,100.92264247421905
12835,4341,795,3,166.9124961178151
12836,4341,715,3,5.750719357480626
12837,4342,40,1,12.090678007612574
12838,4342,1475,6,80.57195337042616
12839,4342,570,7,42.843646184015505
12840,4342,397,1,127.05997498424159
12841,4342,755,4,137.36965931112277
12842,4343,1802,9,4.699002892247945
12843,4343,1845,3,138.36241856561077
12844,4343,8,7,43.448552380665454
12845,4343,1367,4,52.69663636147309
12846,4343,16,2,71.65307920332741
12847,4344,145,3,118.5401817625032
12848,4344,21,1,23.90082767916475
12849,4344,84,3,128.24770825060637
12850,4345,350,5,34.24507445887758
12851,4345,1468,3,35.780267632876026
12852,4345,1737,2,116.82415012299629
12853,4345,1403,1,148.78403697630432
12854,4346,10,10,21.596698126299003
12855,4346,9,5,98.06116035743136
12856,4346,1967,10,133.28803089171896
12857,4346,146,1,137.42270164455635
12858,4346,38,6,146.15930998109042
12859,4347,1071,9,71.66493975667036
12860,4347,1629,8,101.26862973277845
12861,4347,1925,3,36.84350267849006
12862,4348,1427,5,149.11724588551124
12863,4348,1468,6,36.70138689166082
12864,4348,175,8,108.41835572253679
12865,4348,885,3,128.5269039006391
12866,4349,1972,4,77.86643226960055
12867,4349,1926,2,24.537526923154374
12868,4349,573,6,128.39251279764989
12869,4349,70,6,107.63082603581962
12870,4350,784,8,72.9390404534128
12871,4350,625,7,58.374750708016705
12872,4350,1557,9,116.4400204628333
12873,4350,502,7,84.5996439467411
12874,4351,841,5,110.40032151594592
12875,4352,49,4,96.21833967957076
12876,4352,1430,2,26.38717788937364
12877,4352,912,1,126.80412158678567
12878,4352,1758,3,55.98539376330001
12879,4352,756,3,77.43810368716873
12880,4353,80,10,90.82199158779437
12881,4353,4,10,20.71996928943727
12882,4353,1807,7,116.64460969497176
12883,4353,369,8,52.68397353947767
12884,4353,385,5,32.41654168209495
12885,4354,755,5,123.20344203570642
12886,4354,1822,9,100.97802433391531
12887,4354,408,2,48.42710516276499
12888,4355,1660,1,35.58882648155028
12889,4355,514,9,130.01011657856554
12890,4355,1103,9,40.83876228368631
12891,4356,511,3,119.12589586674854
12892,4356,208,2,109.86661051610265
12893,4357,119,5,79.42910410404689
12894,4357,590,1,39.79068433220152
12895,4358,1420,6,59.26331255514484
12896,4359,520,1,105.92595113760316
12897,4359,1289,6,141.42966755422205
12898,4359,426,6,82.97208035243123
12899,4360,458,3,104.11782427520421
12900,4360,566,8,122.39869780638115
12901,4360,1220,3,23.94211360931131
12902,4360,162,7,72.46478732487391
12903,4361,790,5,168.39755253786217
12904,4361,1057,10,90.53658931340819
12905,4361,1249,9,100.03344410442115
12906,4361,1122,10,100.24990634131102
12907,4361,1048,5,109.93506882840694
12908,4362,1808,8,11.393783331609004
12909,4362,303,9,95.8182841484315
12910,4362,635,4,115.22690648463433
12911,4362,432,5,121.76680704323286
12912,4362,481,2,111.61998623198869
12913,4363,79,6,105.38092819336066
12914,4364,277,1,81.74888110544359
12915,4364,760,10,84.97175302381208
12916,4364,1678,8,109.56192051746942
12917,4364,1438,9,114.45101341476746
12918,4364,1420,4,79.43116892016467
12919,4365,1988,5,6.436645489013838
12920,4366,577,10,31.99004555791951
12921,4366,1439,6,130.8167153636826
12922,4366,624,10,99.89400153725254
12923,4367,151,5,77.16069499615382
12924,4367,1244,3,116.91236462162675
12925,4367,365,7,192.19839555884246
12926,4368,201,6,5.996411287509943
12927,4368,15,6,2.0751051215403082
12928,4369,7,1,53.39180590107514
12929,4369,1351,8,25.572366407959194
12930,4369,747,9,53.11160431419786
12931,4369,324,10,67.87887754176953
12932,4370,137,5,136.9187536849403
12933,4370,252,9,40.742951849142074
12934,4370,20,1,108.74498793559063
12935,4370,301,4,60.97335580143336
12936,4370,610,6,128.32778570957618
12937,4371,388,6,100.7211489200564
12938,4371,1692,3,129.85835628958878
12939,4371,1310,1,68.61115911683662
12940,4371,1224,6,6.85997497948182
12941,4372,1257,7,81.25845909973016
12942,4372,365,5,136.45878991138753
12943,4372,1644,9,23.71868844349567
12944,4372,978,9,113.3940142393603
12945,4373,446,2,58.15431922281768
12946,4373,1518,2,97.88888350412103
12947,4373,190,7,139.38660867762448
12948,4373,336,4,57.44039967035702
12949,4373,358,2,110.25132604105907
12950,4374,1794,3,98.465127018915
12951,4374,490,7,111.10289751892698
12952,4374,1989,1,27.84417515509898
12953,4374,1312,7,26.166395150664744
12954,4374,1838,6,48.624396668321104
12955,4375,566,9,108.69494001252691
12956,4375,1105,5,106.65776423542638
12957,4375,58,4,45.13681047493265
12958,4375,804,9,19.502704489475132
12959,4375,274,7,132.45068112408768
12960,4376,1476,10,90.00074333982171
12961,4376,1662,4,81.72813888303898
12962,4376,281,9,76.5710847378462
12963,4376,550,8,81.47575576894312
12964,4376,1827,4,136.86634546247274
12965,4377,1972,6,96.2036479838853
12966,4377,281,1,97.59979104048386
12967,4377,1558,10,93.6587495486124
12968,4377,1309,3,151.62353445306402
12969,4377,1524,7,125.748638993992
12970,4378,900,9,92.50830810883876
12971,4379,1090,1,55.76296641128183
12972,4379,403,1,112.06621859271326
12973,4379,562,2,137.14941139967155
12974,4379,612,6,137.63979896525478
12975,4380,815,3,16.650881904091968
12976,4380,702,6,99.39215939435144
12977,4380,215,10,112.21234846390507
12978,4380,1892,8,96.25577515372487
12979,4381,1271,9,161.64355052795582
12980,4381,343,9,148.712366009527
12981,4382,324,6,56.2271407868071
12982,4382,53,7,114.2038494964461
12983,4382,1543,5,76.1421830719548
12984,4383,652,1,126.30599537242936
12985,4383,275,2,27.103033155891918
12986,4383,759,1,29.548560242262756
12987,4383,1484,6,193.5865180345067
12988,4384,1879,6,13.842118989758314
12989,4385,1798,9,81.02830835625576
12990,4385,357,5,42.41817868488709
12991,4385,389,9,128.9045087154597
12992,4385,201,9,4.1973484994817065
12993,4386,967,4,91.24388861252692
12994,4387,1349,4,185.72576932435933
12995,4387,1984,4,113.63919346396041
12996,4387,285,6,149.02606622248285
12997,4387,151,4,64.2823582359331
12998,4387,787,10,179.3642828399024
12999,4388,870,8,49.18974298384508
13000,4388,32,3,65.42817730305775
13001,4389,248,9,163.67030125629472
13002,4389,708,2,145.4457369407382
13003,4389,820,1,5.880784480492639
13004,4390,1114,8,45.555281463807205
13005,4390,190,9,117.76564636137628
13006,4391,1313,6,56.44944239988359
13007,4391,86,3,144.86141365539387
13008,4391,1739,1,58.04871592992506
13009,4391,568,1,34.671974101425484
13010,4391,1199,6,131.40244273539116
13011,4392,1401,8,82.27199138655756
13012,4393,1646,6,88.57262575000448
13013,4393,1464,2,140.91897580582602
13014,4393,1258,1,118.06316021050415
13015,4393,1723,3,37.726441589962114
13016,4394,1347,1,77.45497138758806
13017,4395,592,6,92.25402552252035
13018,4396,1489,9,106.47471346453455
13019,4396,399,2,72.32573216426354
13020,4396,1699,4,31.52080453226215
13021,4396,1370,3,84.87530700699035
13022,4396,1824,3,107.86057695680078
13023,4397,27,7,91.74972591075064
13024,4398,558,2,123.36240488427946
13025,4398,926,1,90.53966859815742
13026,4399,1587,5,42.538078429827415
13027,4399,1025,5,170.42182217820033
13028,4400,474,3,123.17274372074839
13029,4400,675,2,108.83276901832906
13030,4400,542,4,35.36955412886234
13031,4400,1064,5,39.06435934084002
13032,4400,408,9,70.52069938499677
13033,4401,674,7,70.21060382560191
13034,4401,21,8,34.325187878519536
13035,4401,1661,7,38.54797694886833
13036,4402,2,7,182.52318914974097
13037,4402,386,9,109.28127930170663
13038,4403,1793,7,176.56491165446107
13039,4403,1242,6,21.818898217102934
13040,4403,1890,2,135.63823899690482
13041,4403,615,5,187.4057597472002
13042,4404,302,10,12.555748433816497
13043,4404,1156,3,28.801485465909312
13044,4404,319,8,43.28312321811135
13045,4404,1740,5,74.50331407893334
13046,4405,1574,3,103.41809436728815
13047,4405,214,3,115.4097286873618
13048,4406,87,2,64.4090509925107
13049,4407,943,8,36.38756222964211
13050,4407,1855,8,86.59950536086228
13051,4407,1119,4,93.2334390032919
13052,4408,741,9,125.18863065495776
13053,4408,429,7,4.254781601277104
13054,4408,1792,9,24.375244192547513
13055,4408,1721,4,86.00721701884115
13056,4409,1641,1,13.158876765246017
13057,4409,1510,7,32.53243390412891
13058,4409,1775,5,122.08142338834357
13059,4409,1714,8,157.61790735778976
13060,4409,1981,7,67.54996135105952
13061,4410,1472,7,46.560631617572405
13062,4411,173,3,100.92704990837468
13063,4411,896,9,24.922931510365398
13064,4411,295,1,1.669578111194738
13065,4411,1999,2,36.074153419674595
13066,4411,706,8,181.98015329784567
13067,4412,378,10,47.35580771304734
13068,4413,1827,4,95.51907228800847
13069,4413,1457,4,43.12705264050462
13070,4413,601,3,45.69232606935933
13071,4414,1488,6,67.34603041749851
13072,4414,984,1,65.75376108323663
13073,4414,971,2,183.55311954929013
13074,4414,456,8,163.79489047224138
13075,4414,1703,5,139.44088197696095
13076,4415,1960,10,82.08820264354449
13077,4416,207,9,137.51511477094638
13078,4416,1719,2,29.765432764313555
13079,4416,1946,1,101.35070977568523
13080,4416,1047,8,83.0415967310654
13081,4417,854,3,94.25724762842432
13082,4417,1679,10,14.64575488252674
13083,4418,423,6,79.96091767803479
13084,4418,1844,4,51.420797196849435
13085,4419,1754,9,66.59177419010233
13086,4419,774,4,9.670267520331628
13087,4419,25,3,10.823284617785577
13088,4419,351,8,142.19768435067343
13089,4419,775,9,100.66454853403677
13090,4420,1307,3,75.68724568939066
13091,4421,1591,5,158.4732543048026
13092,4421,1361,5,148.31274810232267
13093,4421,1421,1,5.423042295242538
13094,4421,1383,2,157.10585622534958
13095,4422,477,5,123.35584672006532
13096,4422,1404,9,30.993524270760403
13097,4422,249,5,76.69965276417781
13098,4423,1718,2,112.56212463198325
13099,4423,32,5,85.76498020531466
13100,4424,984,4,42.839205122283914
13101,4425,866,1,124.65307278035824
13102,4425,1263,8,147.52930481663273
13103,4426,1635,1,146.98950727646843
13104,4426,899,8,28.746337286304005
13105,4426,1321,7,27.81420556232756
13106,4426,806,2,28.71440236012444
13107,4426,481,5,119.36401149947545
13108,4427,1631,10,77.275664682251
13109,4428,255,10,72.369615727893
13110,4428,1322,1,115.80352769426305
13111,4429,712,4,98.19960510712555
13112,4429,1191,2,108.41787521665856
13113,4429,635,7,112.82566959328635
13114,4429,1786,1,30.163452547061567
13115,4429,306,2,47.4624771069006
13116,4430,1591,6,128.77606738559476
13117,4430,1883,6,63.2052669995584
13118,4430,579,10,13.190874286170223
13119,4430,1956,8,55.08319742004677
13120,4431,498,10,125.36492012516824
13121,4431,422,10,48.09698579442423
13122,4431,1184,8,1.6841936152858192
13123,4432,755,3,126.43457686410233
13124,4432,1501,2,66.73035829351994
13125,4432,930,5,149.51373169690325
13126,4432,1073,5,84.74075536717595
13127,4433,62,8,67.01611901519252
13128,4433,660,1,13.713478987326052
13129,4433,1016,1,99.30464453491246
13130,4433,1307,5,98.86197947463856
13131,4434,532,7,17.97512999240878
13132,4434,1634,6,8.319143920237726
13133,4434,666,7,18.168868942370565
13134,4434,1003,3,55.92900083124148
13135,4434,490,10,127.83156939813429
13136,4435,1885,7,103.52771025970002
13137,4435,846,5,68.27925531185898
13138,4435,1662,1,131.91562656510487
13139,4435,904,6,64.16344609570672
13140,4436,1019,3,142.1365431682832
13141,4437,1205,6,194.52007478697803
13142,4437,1283,3,70.90101109484196
13143,4437,177,5,110.36837713085328
13144,4437,1374,7,117.55938456086606
13145,4438,1399,4,114.32832123061326
13146,4438,1297,10,12.838548051354865
13147,4438,1318,10,142.4162307273159
13148,4439,1568,6,154.48385710095644
13149,4439,1647,6,90.3082966544213
13150,4440,746,5,70.90624810260826
13151,4440,936,8,23.905265175246985
13152,4440,953,3,127.04476096031732
13153,4440,856,10,85.19409189675481
13154,4441,1989,4,27.021407709289296
13155,4441,840,8,65.86584658983205
13156,4441,941,10,56.66522631741979
13157,4442,1311,2,17.454656561403084
13158,4442,1329,1,37.65666701747249
13159,4442,674,5,83.20817835572142
13160,4442,868,10,71.74666677798216
13161,4443,480,7,25.097513854434805
13162,4443,660,6,13.232937198988699
13163,4444,595,9,81.68716378522777
13164,4444,641,9,30.040229072478773
13165,4444,541,6,24.442972253769963
13166,4444,1852,5,48.481517658658035
13167,4444,582,9,127.35464413865522
13168,4445,141,7,110.4446254155194
13169,4446,633,6,92.95406935222523
13170,4446,1642,8,25.107441860295864
13171,4446,783,4,118.76721154129005
13172,4447,93,1,73.05271822456596
13173,4448,1849,9,22.425414259021323
13174,4448,70,5,116.7159942499347
13175,4448,1732,10,141.17322049868386
13176,4448,722,6,89.79126527605784
13177,4449,418,6,108.15656782559516
13178,4449,1622,6,76.97449898191088
13179,4450,1969,2,108.89030846005745
13180,4450,804,5,15.914723423873898
13181,4450,1365,3,57.45237493450873
13182,4450,1061,1,111.45291217437332
13183,4451,1390,7,125.02711116099097
13184,4451,44,7,29.342529041808575
13185,4452,664,1,9.240035243590452
13186,4453,944,2,108.3128210822415
13187,4454,1823,9,8.477978087593378
13188,4454,1323,6,101.66811386922622
13189,4454,787,9,169.76626105529132
13190,4455,987,10,67.42074834713864
13191,4456,97,5,129.07419349641904
13192,4456,1101,8,35.7978612914519
13193,4456,1590,5,135.27563125561556
13194,4457,1295,1,120.6279333811686
13195,4457,1165,1,124.17358904689362
13196,4457,184,2,6.119268573540646
13197,4457,1418,1,81.49644945367825
13198,4457,1456,8,121.93297712748519
13199,4458,1428,4,129.43130674007796
13200,4458,554,9,74.37551656203024
13201,4459,1018,7,169.18021108118612
13202,4459,697,1,154.03030072617807
13203,4459,730,10,99.61849133404363
13204,4459,1424,2,70.9682204912894
13205,4460,530,4,101.67293783981705
13206,4460,1181,7,103.09747219989009
13207,4460,1742,6,21.24518767851321
13208,4460,772,5,110.0588657879266
13209,4460,789,1,53.915595025907194
13210,4461,1939,4,99.34646639420498
13211,4461,1195,9,98.5971732047248
13212,4461,499,3,8.295440826360888
13213,4462,1646,4,84.93454062063547
13214,4462,297,5,60.80892012467344
13215,4462,300,3,131.00232110080512
13216,4463,1698,9,94.97906051026513
13217,4463,1029,9,59.52716311585875
13218,4463,166,9,76.59706094619288
13219,4463,156,10,83.67438427902566
13220,4463,813,4,50.90113597064404
13221,4464,398,10,92.6193502054206
13222,4464,766,1,122.59309926434297
13223,4465,1743,1,94.59973630042072
13224,4466,1656,8,78.66063471791149
13225,4466,1309,7,145.9058335524199
13226,4466,1964,9,76.18068809314398
13227,4466,1144,10,74.03947378931012
13228,4466,596,5,110.45604468768832
13229,4467,481,1,72.36689530782024
13230,4467,1694,3,14.932496989629293
13231,4467,1521,7,51.49907226793559
13232,4468,1343,9,175.31736104187007
13233,4469,1518,9,74.88209440521254
13234,4469,921,2,138.36715640632312
13235,4469,87,7,87.69184729878805
13236,4470,859,3,63.49929435780055
13237,4470,123,8,4.545266394306914
13238,4470,770,9,98.66567876929248
13239,4470,1423,5,173.02886720847923
13240,4471,490,10,116.55811837285212
13241,4471,752,4,47.30444333389941
13242,4471,1312,7,40.079791824611085
13243,4471,1619,4,166.59158221414
13244,4472,160,4,46.281463183383245
13245,4473,966,6,101.75702134033078
13246,4473,23,6,81.30347641387841
13247,4474,1100,5,29.691395613123916
13248,4475,144,2,56.38396603272999
13249,4475,1049,5,7.289148968449601
13250,4475,437,5,58.91635845636114
13251,4476,363,4,186.69937138856056
13252,4476,1696,1,45.403983834511756
13253,4476,963,7,145.71920989507305
13254,4476,1939,7,135.32459645383975
13255,4476,1224,2,6.749906801366147
13256,4477,1784,8,37.50372111567899
13257,4477,1126,2,57.04532720773361
13258,4477,1953,3,147.25214356382838
13259,4477,1050,2,103.18653346741316
13260,4478,565,4,42.60223663032273
13261,4478,1252,2,30.932458779652674
13262,4478,1418,3,90.1774617037877
13263,4478,1602,7,20.533273016182694
13264,4478,1009,8,139.68423601457107
13265,4479,1505,10,185.39961915836176
13266,4479,1149,6,12.592659632046397
13267,4479,1899,3,101.08684923490082
13268,4479,1537,9,14.572246315786332
13269,4480,1720,9,87.56230986785336
13270,4480,1802,6,3.7889300465283595
13271,4481,1566,10,115.12018026692525
13272,4481,393,2,77.64999018315434
13273,4482,533,3,42.09880526233306
13274,4482,811,8,117.86484161338332
13275,4482,484,9,45.96290176791941
13276,4482,85,7,74.43879346184079
13277,4483,1702,4,58.55760711071479
13278,4483,1818,8,89.47585949263652
13279,4483,350,9,29.337298002406197
13280,4483,93,5,106.80722651361145
13281,4484,615,9,132.58234380318206
13282,4485,112,3,80.56083464771605
13283,4485,985,3,119.84165739545973
13284,4485,905,7,33.0746792516163
13285,4485,1489,7,82.8368377671317
13286,4485,900,10,74.60215201041805
13287,4486,1230,5,169.6829605415422
13288,4486,1427,4,171.1770430550037
13289,4486,695,5,156.7794430302677
13290,4487,306,5,53.27057962793877
13291,4487,1719,6,31.76628950287203
13292,4487,1137,9,81.80415946865743
13293,4487,1619,3,132.44610644924649
13294,4488,20,2,138.69142955715427
13295,4489,1927,10,161.60092960973927
13296,4489,50,5,124.79449546112723
13297,4489,328,4,122.157993376441
13298,4489,784,8,101.45538977353951
13299,4489,1018,8,136.80249421126803
13300,4490,17,6,57.29117902512361
13301,4490,1567,5,141.77546321388348
13302,4490,514,7,75.69038838409428
13303,4490,312,1,95.4158009787348
13304,4491,1012,7,31.763777765705473
13305,4491,404,2,139.7051863455698
13306,4491,1300,7,39.61024724866839
13307,4491,700,2,27.47450981867878
13308,4491,1971,6,51.82403816592658
13309,4492,1774,8,67.55416739990181
13310,4492,211,9,129.7172424914865
13311,4492,1308,9,55.99821732462655
13312,4493,320,5,68.2984863476777
13313,4494,945,8,157.2052205668881
13314,4494,717,7,112.30021897879112
13315,4494,1679,2,9.794090887801726
13316,4495,919,2,99.15906839879166
13317,4495,1691,2,135.99873999477268
13318,4495,562,5,154.07197133304487
13319,4495,1511,4,136.54482321301515
13320,4496,1548,3,119.21610582321367
13321,4496,1216,9,166.01380335810234
13322,4496,757,8,58.01044700403411
13323,4496,545,8,100.70315935305365
13324,4497,69,1,114.28469760655472
13325,4497,1636,10,115.65696114952428
13326,4497,630,1,25.252773399429188
13327,4497,618,8,171.74108093872277
13328,4497,104,3,9.096279981824859
13329,4498,1256,9,45.31391346659086
13330,4498,1780,10,54.5034459257993
13331,4498,1256,8,26.480404774392316
13332,4498,30,6,59.31346975489098
13333,4498,128,6,86.36023914670608
13334,4499,1052,1,80.65149571079368
13335,4500,707,10,45.96209032552084
13336,4500,1682,1,120.61985476408137
13337,4501,1056,5,139.30731066903238
13338,4501,283,6,37.79539035473221
13339,4501,1062,9,137.6594465534489
13340,4502,1289,7,141.1792582587833
13341,4502,1108,1,31.23031533289129
13342,4502,1844,4,66.5162409095897
13343,4502,394,1,20.101274299373145
13344,4503,613,10,48.195666034141375
13345,4503,68,6,37.48285179330764
13346,4503,164,5,150.98311833619462
13347,4504,751,4,65.87103771321829
13348,4504,1142,7,68.6550668715553
13349,4504,1767,1,59.196635874543205
13350,4504,879,10,86.25759177714728
13351,4505,82,2,128.1501524470186
13352,4505,1501,9,55.42822820295442
13353,4505,1,1,164.322371360579
13354,4505,986,9,80.84559349658971
13355,4505,676,6,79.46670877512595
13356,4506,1143,6,98.83989968848134
13357,4506,902,8,152.94437727274067
13358,4507,1393,3,69.62609444614351
13359,4507,1146,1,118.09363101552314
13360,4507,1817,4,55.445984796784025
13361,4507,801,4,40.35876591795783
13362,4507,392,2,142.41703203207567
13363,4508,1803,4,49.78060974009483
13364,4508,20,10,144.3640648985954
13365,4508,1415,1,71.23453799778962
13366,4509,467,10,94.25779356504265
13367,4509,657,6,83.6938502041236
13368,4509,1338,4,56.85394212000516
13369,4509,1197,1,5.824515088458211
13370,4510,912,10,92.4973945067578
13371,4510,1427,8,108.26563669742367
13372,4510,113,5,37.618950394470225
13373,4510,369,10,58.7382481407807
13374,4510,281,9,71.54343780780675
13375,4511,1920,10,98.45945069447315
13376,4512,675,2,128.7068895629463
13377,4512,1718,2,83.75286832482703
13378,4512,1692,8,147.56123445674402
13379,4512,1671,8,122.27025476099277
13380,4513,751,10,62.62782077430952
13381,4513,1238,2,128.39379165354066
13382,4513,1699,8,36.55732293285237
13383,4514,766,3,139.2218172113945
13384,4514,85,5,71.69853016960408
13385,4515,547,1,50.4462164807628
13386,4515,1241,1,125.50020345477972
13387,4516,747,8,85.2438395193271
13388,4516,1590,6,96.90575223248435
13389,4517,433,4,41.61920208790638
13390,4517,1418,2,114.03784178561679
13391,4517,667,9,165.0979750836162
13392,4517,1791,8,51.04490446962678
13393,4518,1677,1,112.5067474761652
13394,4518,1157,8,64.74051948144103
13395,4519,1033,7,80.49363757617547
13396,4519,1075,8,120.25386113833018
13397,4520,1505,1,183.70475054676297
13398,4520,650,7,87.05261706438633
13399,4520,1056,7,148.72389880311457
13400,4520,1869,10,4.522618944054599
13401,4520,35,1,102.01034748252114
13402,4521,868,2,80.31833940196418
13403,4521,1652,2,75.2285840317038
13404,4522,754,10,71.638578316808
13405,4522,118,7,64.76432968175291
13406,4523,698,6,91.79187882059294
13407,4523,1244,9,188.2885593825092
13408,4523,1399,8,87.02612796453421
13409,4524,760,3,66.51643312476678
13410,4525,142,6,117.33094684223438
13411,4525,1139,3,31.443577330651948
13412,4525,1958,2,78.95704905086764
13413,4525,494,1,78.72198978029687
13414,4526,1815,9,82.41360387947088
13415,4526,603,6,32.828716403231134
13416,4526,1106,2,104.78981142930965
13417,4526,370,2,121.80702510748509
13418,4527,836,2,91.67895773177152
13419,4527,1068,2,68.38402519879304
13420,4527,148,5,155.46158810570358
13421,4527,39,1,11.647331682081434
13422,4528,603,2,28.561230714706834
13423,4528,531,10,161.46877360844587
13424,4528,824,8,49.965570163175684
13425,4528,841,4,99.81436529367912
13426,4528,1945,6,153.2291823076561
13427,4529,1925,2,43.55787780014264
13428,4529,665,1,31.791910356293677
13429,4529,1408,2,45.254369415738786
13430,4530,985,9,135.20308566301827
13431,4530,497,2,16.312881673825935
13432,4530,41,4,44.938751855316625
13433,4531,1014,5,81.34554367122175
13434,4531,566,9,97.74907090029076
13435,4532,423,1,72.27894093005072
13436,4532,411,10,1.682253189965951
13437,4532,1309,7,152.98478203736047
13438,4532,1870,5,99.35375517551331
13439,4533,991,8,5.971670742586866
13440,4533,428,7,153.1912255767332
13441,4533,1291,4,76.11556740311244
13442,4534,370,8,125.0653362184382
13443,4534,744,2,31.26529448087432
13444,4534,782,1,142.58967515618426
13445,4534,769,1,43.99253479542104
13446,4535,449,9,10.483478572898123
13447,4535,1957,5,14.910073142815483
13448,4535,1701,8,128.6988217760865
13449,4535,549,10,11.716731281526759
13450,4535,279,5,5.987434044996869
13451,4536,1856,10,25.299844485238292
13452,4537,280,7,78.80420618621032
13453,4537,1140,10,22.454786163732543
13454,4537,1592,5,41.25171697405124
13455,4538,507,8,27.531208341617912
13456,4538,287,4,118.22574775403153
13457,4538,1892,1,72.0870318759322
13458,4539,1281,2,164.31651655875905
13459,4539,1597,10,121.18794268524819
13460,4540,166,4,62.9355115469889
13461,4540,764,7,126.70008925660689
13462,4540,1829,7,19.84015969461084
13463,4540,1804,6,4.351517051063171
13464,4541,21,4,31.04032983147789
13465,4541,779,1,70.76547288965807
13466,4542,1647,3,91.8875882132481
13467,4543,1260,1,60.69638362619614
13468,4543,558,9,91.74161027710637
13469,4543,365,2,175.0579648229257
13470,4543,1899,6,119.74491287416014
13471,4543,1119,6,102.43672425206721
13472,4544,1872,8,52.983294476316495
13473,4544,1922,6,15.994605141053928
13474,4544,574,9,52.61886612131573
13475,4545,158,1,78.48711874839022
13476,4545,1218,5,128.49166911411234
13477,4545,329,9,121.21732880391137
13478,4545,1379,4,85.13844628898639
13479,4546,467,5,108.9007247279116
13480,4546,1832,4,35.09851298451811
13481,4546,1399,2,95.14401694750038
13482,4546,667,8,177.5894860334229
13483,4547,1611,8,18.14759219749036
13484,4547,1019,6,135.65284135046159
13485,4547,458,8,104.92190434412427
13486,4547,181,1,17.307319794117777
13487,4548,1549,3,33.02652827774041
13488,4548,125,1,10.930203839926826
13489,4548,894,7,100.88190405069452
13490,4548,1037,4,101.91141129932409
13491,4548,777,7,119.51946350087808
13492,4549,1063,4,121.9944578168121
13493,4549,1327,4,103.71062645907723
13494,4549,1105,5,120.04028611642093
13495,4549,1134,5,101.63070698476253
13496,4549,84,10,166.69129151359002
13497,4550,1089,9,20.094269599751858
13498,4550,1875,5,53.54401496973453
13499,4551,608,6,11.359549727298324
13500,4552,1168,5,27.475511530061326
13501,4552,538,3,143.57410929033
13502,4552,904,9,93.96314693687984
13503,4552,1179,3,49.329539486402346
13504,4552,1201,4,83.54424113212998
13505,4553,651,3,91.98685806806873
13506,4553,639,5,16.697370449618223
13507,4553,758,10,69.98398822006303
13508,4553,55,5,114.40540817416019
13509,4553,420,5,88.8654508739677
13510,4554,105,9,95.17012465031522
13511,4554,483,1,40.2806981511773
13512,4555,1315,3,49.3282635012279
13513,4555,1159,1,61.77932713136794
13514,4556,1025,4,158.37138929727328
13515,4556,389,2,127.11368613599151
13516,4557,1132,3,89.3436661133119
13517,4557,1191,9,107.39968653718176
13518,4557,1752,8,83.31616133987018
13519,4557,1250,10,83.06307917296189
13520,4557,46,3,153.15277992328018
13521,4558,1440,4,140.58784892571813
13522,4559,1526,5,124.60317475806194
13523,4560,1506,3,33.9183109745098
13524,4560,713,5,108.53057046789927
13525,4560,1469,10,111.370038229823
13526,4560,1743,8,99.40789889681172
13527,4560,103,7,81.40907729088352
13528,4561,120,7,17.627060106417083
13529,4561,727,10,30.129240760087377
13530,4561,1935,10,108.12601484793184
13531,4561,1637,10,61.967891259894266
13532,4561,132,4,4.6572794962620545
13533,4562,1678,9,115.7213318939951
13534,4562,1675,9,15.437067226324928
13535,4562,686,4,47.419475868461014
13536,4563,1100,10,43.86398841156828
13537,4564,1255,7,149.36139352506822
13538,4564,1248,3,89.11419882000908
13539,4565,1203,2,29.88695379142525
13540,4566,762,9,153.3213913204101
13541,4567,839,3,15.787824100634117
13542,4567,244,8,104.80031632770392
13543,4567,1653,5,29.314359134176573
13544,4567,1136,10,64.1886092010798
13545,4568,328,2,109.62338227147028
13546,4568,352,6,2.821866981746388
13547,4569,1798,5,113.40343128021551
13548,4570,253,1,116.54741646066566
13549,4571,1926,10,26.422627231084018
13550,4571,1285,5,57.37122419712702
13551,4571,1374,1,125.59893932404422
13552,4571,494,8,69.07791352381197
13553,4571,1359,1,62.379129262641264
13554,4572,1376,9,15.9202486159962
13555,4572,991,9,8.825927672796878
13556,4572,348,8,99.30910024974078
13557,4572,1089,3,12.991398352716844
13558,4573,599,10,54.75825954826451
13559,4573,244,5,119.52687443047515
13560,4573,1680,6,71.02351607243959
13561,4573,33,10,12.658753004508334
13562,4573,281,10,89.96951155755592
13563,4574,1906,5,104.24764579532554
13564,4574,1495,3,169.35859710383124
13565,4575,393,2,93.0605173242233
13566,4575,216,4,19.74679354276935
13567,4575,1343,7,101.52549659540708
13568,4575,1944,4,48.64805122481348
13569,4575,1271,2,118.502897095129
13570,4576,1059,3,115.70281995857671
